orderId,oldCentre,newCentre
01HJTTTYVNQB1PJ69C1JKATCXW,ACCRA,KINTAMPO
01HJTTR6XVJ3QE2FN0SY9HK40A,ACCRA,KINTAMPO
01HJTT3ABQHYRKRMN4PZP6Z3KZ,KINTAMPO,KINTAMPO
01HJTJXWZCAB4VSSEYD9TXKWX4,ACCRA,KINTAMPO
01HJTJY1G58GR20TVP7YY8F7PP,KOFORIDUA,KINTAMPO
01HJTJZ9RXK5WPM9A5JXHRY1V5,KOFORIDUA,KINTAMPO
01HJTJZN2F56HEVMSTQ89APXFT,ACCRA,KINTAMPO
01GQF2BQSS2QZCQTKAY0B0GF94,TEMA,KINTAMPO
01HJTK8X1X5E33BEQRS8C3ZBWT,ACCRA,KINTAMPO
01HJTKYC8FK7GETTPCXTSFEZ74,ACCRA,KINTAMPO
01HJTMBAPASVH8VXGF37442RDG,ACCRA,KINTAMPO
01HJTMHDRKBMTMM2T4YBQ5QK1N,TEMA,KINTAMPO
01HJTN0RBC6W8DBFT215CV1C8D,TEMA,KINTAMPO
01HJTN2DHD03YAYTGEDNQJ75JX,TEMA,KINTAMPO
01HJTNJYRWMN4HMG5K5JWRWX3T,KOFORIDUA,KINTAMPO
01HJTPA02CNYZNPCBZENXBPWVA,KOFORIDUA,KINTAMPO
01HJTPRGY7JHQB5E8J47ARYXWZ,ACCRA,KINTAMPO
01GQ875C1162FG898ZCSR9Y6TR,KOFORIDUA,KINTAMPO
01HJTQ29WD2YPE4T3KCQHJTQT0,KOFORIDUA,KINTAMPO
01GQ86JSRCAZ4KNEXWV1KT9SJN,KOFORIDUA,KINTAMPO
01HJTRHTZA851K7TA07PWGW7CW,TEMA,KINTAMPO
01HJTRTD7CAZY39FAT33T755RG,BOLGATANGA,KINTAMPO
01HJTRZ2NC612WCAE4GMMZN0RM,ACCRA,KINTAMPO
01HJTSP6HDK6A96FA7R9D0ZT2G,ACCRA,KINTAMPO
01HKA7YCB21JQJZM0FH6J94T8M,ACCRA,KINTAMPO
01HKA7ZAB0G17AX8C8H3T42PZR,ACCRA,KINTAMPO
01HKSXVHWQSYZTWD2DGXM341Z0,TEMA,KINTAMPO
01HKQD17808ZKKV6BYSPFHD4BS,KINTAMPO,KINTAMPO
01GQ53821T75SE50KMEMQMGTBE,KOFORIDUA,KINTAMPO
01HKQA1F9BA4QFAG3N9E9R5T65,TEMA,KINTAMPO
01HKQA8KY2TS7W51V8B8PESE8Z,ACCRA,KINTAMPO
01GQ535C0NQSF3JAJKKAGAHSZE,KOFORIDUA,KINTAMPO
01HKQB5YY20P7J5WDETW0SW7ST,BOLGATANGA,KINTAMPO
01HKQBC3PWSBRQGN5517EMZ8MA,KOFORIDUA,KINTAMPO
01HKQBPYEH8K89V7HDRM5CK2FA,KOFORIDUA,KINTAMPO
01HKQC2RTHDG0KKFE7V7R9RXY4,ACCRA,KINTAMPO
01HKQCAEW3CWH5EJC89M93REX8,ACCRA,KINTAMPO
01HKQCKE7EVBNPD4TYM9M5GE7D,KOFORIDUA,KINTAMPO
01HKQD3HRK8QD4X13BPRS2KY3K,KINTAMPO,KINTAMPO
01HKQ990ZS87XVNCPY7QWYSSJQ,ACCRA,KINTAMPO
01HKQD9N1JS1X06NKREDQ1KB0V,ACCRA,KINTAMPO
01HKQDH5HT1596ASTKGD71VJ8K,ACCRA,KINTAMPO
01HKQDHA9DA3BV6GC99JQ95Y67,KOFORIDUA,KINTAMPO
01HKQDRK6XYBWA3JM3Z3GC6XAH,KOFORIDUA,KINTAMPO
01GQ30SYVQQ9MKBF5P6TTHA1XP,KOFORIDUA,KINTAMPO
01GQ30Q2YK5JTPGYBWQXQ1A0VD,KOFORIDUA,KINTAMPO
01GQ30HS1ECJ33EWA13V0ABFMX,BOLGATANGA,KINTAMPO
01HKQF82NBMCGRS741M5SMX0NC,TEMA,KINTAMPO
01GQ30BX9YKVNT8HZW67Z274T6,KOFORIDUA,KINTAMPO
01HKQGSPM94788FPJQ1KJWBB4W,TEMA,KINTAMPO
01HKQ9H520F40S5BMN9KAJKRVH,ACCRA,KINTAMPO
01HKQ94HVZAD3MB3JVREDTBBVG,ACCRA,KINTAMPO
01HKQHDF27RN2TDC41WS5YZHYQ,TEMA,KINTAMPO
01HKQ2FW2C3WPMW61GSTHYCR6S,TEMA,KINTAMPO
01HKPVMZF648EJGG4Q06PCZ2N7,ACCRA,KINTAMPO
01HKPVNMZ3NEZV51H4GDXKTWT0,ACCRA,KINTAMPO
01HKPVRFD7HXKC99ET86CB41NQ,KOFORIDUA,KINTAMPO
01GQ59S12WR2YYXHWWB24HN493,BOLGATANGA,KINTAMPO
01GQ59NJJ6PW2SS263SP6C58SP,TEMA,KINTAMPO
01HKPX9MXCWKYJPHKQZ1WEKY3J,KOFORIDUA,KINTAMPO
01HKPYZXKBVMNJ6E5BG3QK58XA,TEMA,KINTAMPO
01HKPZ3YFV9V69EH1CKEBEZE7W,TEMA,KINTAMPO
01HKPZCHJ27RKHAWDSE54224KH,TEMA,KINTAMPO
01HKQ1YXCZCKXP0299W8FBVRG7,TEMA,KINTAMPO
01HKQ2S2YG8H93VXHG91MXM3MF,TEMA,KINTAMPO
01HKQ7S7ZNQBK8TDHZAREZ6CCM,BOLGATANGA,KINTAMPO
01GQ57W68DXN26YMQMFPEV35WQ,BOLGATANGA,KINTAMPO
01HKQ3Q5FV9D3VC9GDYGD2A11H,TEMA,KINTAMPO
01HKQ3QFSBY1NJSRGVM7NXCR70,TEMA,KINTAMPO
01HKQ4686DPBQZC5YMSM68Q9SX,TEMA,KINTAMPO
01HKQ487HX7YG5X7PQJR05TY0B,KOFORIDUA,KINTAMPO
01HKQ4BCPA6EQG8J7H3X9G08PN,ACCRA,KINTAMPO
01HKQ5WB9FQ9QQZTA6N2DJEDJB,ACCRA,KINTAMPO
01GQ56WENHQ3PBE2777GR1MJB6,TEMA,KINTAMPO
01HKQ6ZKB5589CJF6255QHXFGC,BOLGATANGA,KINTAMPO
01HKQ7ERFVRY1YGHD2VG010DY3,TEMA,KINTAMPO
01HKQH7CVFAM34M24CHXSZCHJ6,TEMA,KINTAMPO
01HKQHPZ9PK1YYZ4RQ0YS27CPF,TEMA,KINTAMPO
01GQ7C34B2AT86YT0090WEYX1K,TEMA,KINTAMPO
01HKSVGQTM78EV9SBE83WPRF14,TEMA,KINTAMPO
01HKSMX8TX8S5WGVCB6B95T1YW,KOFORIDUA,KINTAMPO
01HKSPV777K0ZR2KE5KGE7G9M3,TEMA,KINTAMPO
01GQ2W72JT97MWSC83NQ092GSM,TEMA,KINTAMPO
01HKSR33YP1ZT4WPRM895WG88M,KOFORIDUA,KINTAMPO
01HKSR3Y66SWKD8QWAZEAAP83K,ACCRA,KINTAMPO
01HKSR5602V7FCC7HJWF4WEAFD,ACCRA,KINTAMPO
01HKSR8XDDVVGW21DY91P2S3T2,TEMA,KINTAMPO
01HKSRCAEYTV2KX5M4YT56PP5V,ACCRA,KINTAMPO
01HKSTBF777011ZGJMNFSSRM1B,TEMA,KINTAMPO
01HKSTWY9G7M4E0GN6B522BW0N,BOLGATANGA,KINTAMPO
01HKSVVEPAQ40YQW580TD0RWPB,BOLGATANGA,KINTAMPO
01GQ2WMPHFNH46CB0KDCE7TXMP,TEMA,KINTAMPO
01HKSVYKQ4H6NC11V89C114NP1,ACCRA,KINTAMPO
01HKSWB7PK50ACNTX91D0F90W1,ACCRA,KINTAMPO
01HKSWQ5WBWMW4D6MD4SFNX047,TEMA,KINTAMPO
01HKSXBFZG4GC9RSHEJ0T4NG0N,ACCRA,KINTAMPO
01HKSXCZAGFKT7JTAVFSEDSFAM,ACCRA,KINTAMPO
01GQ2RMSKBPM347CXRWPRYD6DV,BOLGATANGA,KINTAMPO
01HKSXJ3R2PF8RJVMBX95TBN79,ACCRA,KINTAMPO
01GQ2RM3TWBNQC1R61Y46FTV4Q,TEMA,KINTAMPO
01HKSXMEZ3G80JQ8T81ATNDZSW,ACCRA,KINTAMPO
01GQ2RHRZTZ4CWCE1VE0BR2S5Z,TEMA,KINTAMPO
01HKSM9S9YDC3N8JK6ARZSJDCM,TEMA,KINTAMPO
01GQ2WPZ6WT7SS1TZ8D04KFNZF,TEMA,KINTAMPO
01HKQHRR102PWHS24ZY25AC3KT,TEMA,KINTAMPO
01HKSF8FS9D8NG38X38WB5W2PC,ACCRA,KINTAMPO
01HKQJ6V3CC7RED35E66ZHMF0T,ACCRA,KINTAMPO
01HKQJD4BVF5HF78PYJYDWDKN7,TEMA,KINTAMPO
01GQ2YREKVT2Z66ZSKQE9PW9CR,BOLGATANGA,KINTAMPO
01GQ2YAHFF5KQP9WAR6VKHV1A0,TEMA,KINTAMPO
01HKQJZY6DWMWXNJ02X7S91E2F,BOLGATANGA,KINTAMPO
01HKQK6S0FKXVB26PQ2F4QZVE8,BOLGATANGA,KINTAMPO
01HKQNKFMB2QYF8A5H4EVM7F5J,KOFORIDUA,KINTAMPO
01HKSC6J0P87EY71A97BVPCCS0,ACCRA,KINTAMPO
01GQ2XBAFMQQEQTRT0EPJKXC5Q,BOLGATANGA,KINTAMPO
01GQ2X799AA3H8JP7TK7V6TPY3,KINTAMPO,KINTAMPO
01HKSFEXMGDNEXR59T18BEKGZZ,ACCRA,KINTAMPO
01HKSM7KMRX7A78B84B07WN5TG,ACCRA,KINTAMPO
01HKSG70GF3MFZ9RM3W1JWH875,TEMA,KINTAMPO
01HKSHA901M102NPG70BS83GJ2,TEMA,KINTAMPO
01HKSHC0N0NTMYNAPZR0P4Q83P,ACCRA,KINTAMPO
01GQ2WYRX1D55E9FCDDV5Y812R,TEMA,KINTAMPO
01GQ2WX5SNNCVZG1DNSBM06BV1,KINTAMPO,KINTAMPO
01HKSK07SHB0F538RR345T8HNE,TEMA,KINTAMPO
01HKSK1NSKT587ZW2058V2JG6G,ACCRA,KINTAMPO
01HKSKM6B5ZG9HH5J40ZCEYSM0,KOFORIDUA,KINTAMPO
01GQ2WT93SME4PZ75SCCKF076M,KINTAMPO,KINTAMPO
01GQ2WSQM99MK7KV2KZ2ZRKE0B,KINTAMPO,KINTAMPO
01HKPV7KCRKFZ6GJ2C2DZWMQTB,ACCRA,KINTAMPO
01HKPRBWNEA0JC4XXZRXGGJMF1,ACCRA,KINTAMPO
01HKD7TTKCXHDJHSVA3RSE3MGC,TEMA,KINTAMPO
01HKAR5C322KHZ9191QJT8V72A,BOLGATANGA,KINTAMPO
01GQ5GAG9H1W1JGVBAW80BD4FK,TEMA,KINTAMPO
01HKAHRPDF7Q1ZBQXPEEKCB9T1,ACCRA,KINTAMPO
01GQ5G4PW9FCA5D2N7DA039X9A,KINTAMPO,KINTAMPO
01HKAJ7W29FPM6CG1DRWYB4EBQ,ACCRA,KINTAMPO
01HKAJP5T8RBQMYDH21JE0VYKD,KOFORIDUA,KINTAMPO
01HKAM4SPBSD05GRVKPM0BF1R7,TEMA,KINTAMPO
01HKAN4W4J77M056B738K7XJX3,ACCRA,KINTAMPO
01HKANFZMQ7N217M7GXGFGJAPX,KINTAMPO,KINTAMPO
01HKAQT7H5JE6MXMC43QG8F5X1,BOLGATANGA,KINTAMPO
01HKAQVPWZNEB3TP97S76Y207V,BOLGATANGA,KINTAMPO
01HKAR7161JFT800X13ZN1016F,BOLGATANGA,KINTAMPO
01HKAH6YNDP6ABKCAN6GP95RJ3,TEMA,KINTAMPO
01HKARDH0YWEYKN5RYZ9KHP1CF,KOFORIDUA,KINTAMPO
01GQ5FPX6SAZ95V2CEVWCYN2Z8,TEMA,KINTAMPO
01HKCCSY15PNF4TMP0D6NBX4ST,ACCRA,KINTAMPO
01HKCH09NP9ZSFRGMCN12R3Q71,TEMA,KINTAMPO
01HKCH60FP8ZK7RGEE78T38QC0,TEMA,KINTAMPO
01HKCHSRTZ8APX28WPXM7BERVT,ACCRA,KINTAMPO
01HKCJ2DF8MCFDDBHZNQVS5WKQ,TEMA,KINTAMPO
01HKCK31EAXHA82PGQPTMEHPJN,ACCRA,KINTAMPO
01HKCK9XWCE4VAED3N2MZHN8N8,ACCRA,KINTAMPO
01HKCKEZQHVXHZQWQYKZXV2CRJ,TEMA,KINTAMPO
01HKAHGQ4N6DVNGBS5NR86K2K5,TEMA,KINTAMPO
01GQ5GD51DJZE15FT34NH7B8NB,BOLGATANGA,KINTAMPO
01HKD7RAEF64RTB579JBK3SEHX,TEMA,KINTAMPO
01HKAD6V0HCG93GJJP7WJQBBVQ,ACCRA,KINTAMPO
01HKA90TXB7R3BJEZ16948RG3Y,ACCRA,KINTAMPO
01HKA9XBVBGX4MX3X94YZ36AG6,KOFORIDUA,KINTAMPO
01HKAA1SBQ77MS6ETE66TA0CWR,TEMA,KINTAMPO
01HKAACEVYTRBN7029KDGKCGYV,ACCRA,KINTAMPO
01HKAAH7GQ5CTHHKHK7XC3KD3S,KOFORIDUA,KINTAMPO
01HKAARN6QBAQM10RN7PES9T3Z,ACCRA,KINTAMPO
01HKAATZYVC5JJP906GPK6WKZR,KOFORIDUA,KINTAMPO
01HKAB4V3JWXV7H430XD4ZQK3A,KOFORIDUA,KINTAMPO
01HKABTSHPJXM1PP707E2KQ3ZC,KOFORIDUA,KINTAMPO
01HKAD1HCKB7J47TDWF6FY7V9B,ACCRA,KINTAMPO
01HKADFH2PEF16MPKX19Q2P00W,ACCRA,KINTAMPO
01HKAGNMW8BMHPHSHJ0CBERTPT,ACCRA,KINTAMPO
01HKAE2ESS28HGZZ5HH64Z0Q63,ACCRA,KINTAMPO
01HKAEARP7XRAV0EWSNK4RP08P,ACCRA,KINTAMPO
01HKAECJW5Z51J9Q1Q8R6RKBP7,TEMA,KINTAMPO
01GQ5GR5AG3EYJY0XG82NRYFG3,BOLGATANGA,KINTAMPO
01HKAEVJ47WTTHT3VXJ1R8Y4RT,ACCRA,KINTAMPO
01HKAFWXN34GXT6BCGPE4HSKYC,ACCRA,KINTAMPO
01HKAFYS87MJ8SAGV3EN0YWNFV,ACCRA,KINTAMPO
01HKAG906H7K67ZA4B2VXF8QC9,KOFORIDUA,KINTAMPO
01GQ5GF8ES7C1K4BK6KZ3VW79J,TEMA,KINTAMPO
01GQ5GEJJ4D5FBA9VX113C4W33,TEMA,KINTAMPO
01HKCKGPTSWRMFYV0CYZR28T5N,ACCRA,KINTAMPO
01HKCKTQA191EJYNKX0DK2YX5Z,ACCRA,KINTAMPO
01HKCM2NZ3WRRK140TGY0SJH17,TEMA,KINTAMPO
01HKD28JT9A2KT9QVG6GPXS5ZN,TEMA,KINTAMPO
01GQ5D4HDKGYHKVY58WNK8VW66,KOFORIDUA,KINTAMPO
01HKD0QE9T2MCYE4CKSN2YPNE8,KINTAMPO,KINTAMPO
01HKD0XNTTGSFZ2G9ZNR5T22V1,TEMA,KINTAMPO
01HKD18P122DVMEW0MSTEJX08V,TEMA,KINTAMPO
01HKD19GNCAH1ZJM7HBD6GJFCD,ACCRA,KINTAMPO
01HKD1B9TEYZDKTHMWZX0R3H35,TEMA,KINTAMPO
01HKD1BXYYS55VNE74KX14KQ3E,TEMA,KINTAMPO
01GQ5C00099ZGZWKP2JBAWGQ4Z,BOLGATANGA,KINTAMPO
01HKD1EDA57PE1HMHDZA4AMX5B,ACCRA,KINTAMPO
01HKD1QMM2815BZN1TPKKS43TH,ACCRA,KINTAMPO
01HKD2EXVRDEDYX6F96QQCZ0FP,KOFORIDUA,KINTAMPO
01HKCMNA95178A3F0JAATP7N4Q,TEMA,KINTAMPO
01HKD2J1W8FCED7V6KCC2KWBT0,ACCRA,KINTAMPO
01HKD37TSSVNF3TAY9B63AHT88,BOLGATANGA,KINTAMPO
01HKD3QT9YMD692JSRBCWWSB50,ACCRA,KINTAMPO
01HKD3Z2YFSQF9P994ZDPT152G,ACCRA,KINTAMPO
01GQ5AF15D3KE2CNQF4793K8X9,TEMA,KINTAMPO
01HKD5FKNW184WPNHHPNDXRM0F,TEMA,KINTAMPO
01HKD5Z0EB5MJ1EF8DFWZP5D78,KINTAMPO,KINTAMPO
01HKD63J9T2K1SFMWT0J79RKR5,KINTAMPO,KINTAMPO
01HKD6MSBR96YKS2BJTEPJAJTR,TEMA,KINTAMPO
01HKD70RQ4E4T2QQHVZXKWTHMJ,ACCRA,KINTAMPO
01HKD0CFKP8HRRGNDCA4S1HGVP,ACCRA,KINTAMPO
01HKCZ6CK55Q0C0ZJQE0ZAN0KM,ACCRA,KINTAMPO
01HKCYZ76PYEFR97GQG3JZRPH0,TEMA,KINTAMPO
01HKCYBXS9Q8VD6XD5T28B4VXH,ACCRA,KINTAMPO
01HKCN3TNW42ZD4Q8MB6S70MS4,KOFORIDUA,KINTAMPO
01HKCN51X7FWE7GGHGVB4FRZRV,ACCRA,KINTAMPO
01HKCP434XTY5DPMB1HPTBEMRY,TEMA,KINTAMPO
01HKCPKW8XS8AMF3T80M4M9DCS,ACCRA,KINTAMPO
01HKCPQ0Z8M3AK4HYQ2NNVYTJ0,ACCRA,KINTAMPO
01HKCQ0AAFWW8B0ZHH1DH9H00W,ACCRA,KINTAMPO
01HKCR0HK20C0K5YGZ21E0Y04P,TEMA,KINTAMPO
01HKCR1JQ5CE185X99PFAJGPG8,TEMA,KINTAMPO
01HKCS953BHB164825SFD0DVMM,ACCRA,KINTAMPO
01HKCTAPFQ01V8GH8WHBVE0TF0,KOFORIDUA,KINTAMPO
01HKCTAVYFEHSRXE7ZY5F4QYAM,ACCRA,KINTAMPO
01HKCTF46XMS4GCR5HNQJQQNAE,ACCRA,KINTAMPO
01HKCTX1AKEQTANXPPEKC1AJ45,TEMA,KINTAMPO
01HKCV5C1DVXC49Z3GBTPXCWN3,TEMA,KINTAMPO
01HKCVCZ4CDJ36GPN9EX2QK0C4,TEMA,KINTAMPO
01HKCW0WGTN75X7NE2Q2BGC44B,ACCRA,KINTAMPO
01HKCWS235TFTT3K04P4JY0AQQ,BOLGATANGA,KINTAMPO
01HKCWSHHRWYWN7ZGXT836WZYJ,ACCRA,KINTAMPO
01HKCXFF0JP1K68M5GR0TW649X,KOFORIDUA,KINTAMPO
01HKCXMBSJGJ460T8QFWTDRKFN,ACCRA,KINTAMPO
01GQ5DH36HDA6GVSRTY798QBSA,TEMA,KINTAMPO
01HGZVS0F9H6NFWQNX9N9E6MDG,KOFORIDUA,KINTAMPO
01HGZVEBYA98PMSH0TYB09KS45,ACCRA,KINTAMPO
01HMGT1JYDS70JVJD5173EF931,TEMA,KINTAMPO
01GRPE6SRQ8Y5W4W3Y1DSFFG7S,BOLGATANGA,KINTAMPO
01HEWQDNWCCHJG597QJ4AK686N,KOFORIDUA,KINTAMPO
01HEWQFHE746WN3KCGB31ZYBD0,KINTAMPO,KINTAMPO
01HEWR7YWGH0A2GXWFGKNGETDB,TEMA,KINTAMPO
01HEWRJXWBA45PV7Q4G2REBZZZ,TEMA,KINTAMPO
01HEWRM4S1BE00ARVEAM52GQT8,KOFORIDUA,KINTAMPO
01HEWRRE8CB9H6DZESN95DQZZZ,TEMA,KINTAMPO
01HEWRSV3PX6CYWT194AAMSK1J,KOFORIDUA,KINTAMPO
01GRPEBYC04VRPS6ZJVF5MFXTX,BOLGATANGA,KINTAMPO
01HEWSZJ012G6ZXZ3GBPB4EKJX,ACCRA,KINTAMPO
01HEWSZVYS16ACPF3RR8NV16XZ,TEMA,KINTAMPO
01HEWT4SD7G1NVT3PTRFSEFY73,ACCRA,KINTAMPO
01HEWP76NWVC9YDQ49HB7CWWK9,KOFORIDUA,KINTAMPO
01HEWTCY88P45NKMATBX2HR0DY,KOFORIDUA,KINTAMPO
01HEWTZTHYEN3CV7DKTB4FT4RV,ACCRA,KINTAMPO
01HEWV47HX4ZRCVQGQ2ED6GVRS,KOFORIDUA,KINTAMPO
01HEWV73HXY0PPPBQJSMZFVN01,BOLGATANGA,KINTAMPO
01HEWV9MPFZYPS8GBY7BQWVNA8,ACCRA,KINTAMPO
01HEWVDXZEZX1SA7HZT0X994H0,ACCRA,KINTAMPO
01HEWVED2Y8H1TXMFQ9WWBXZ40,ACCRA,KINTAMPO
01HEWVJMYCGJ2MJ4WVVPE600GJ,ACCRA,KINTAMPO
01HEWVKRYNC6XAC9EFHY6H4R5Q,ACCRA,KINTAMPO
01GRPDRFZBR0H2EAQXQS6M1QTC,BOLGATANGA,KINTAMPO
01GRPEJGF2B4J9ZQPTF60P5EAR,TEMA,KINTAMPO
01HEWNDJ17P55XT9QP8014GRAK,BOLGATANGA,KINTAMPO
01GRPDP4YMKXB8E79MHC000B4Z,BOLGATANGA,KINTAMPO
01HEWHYW0ZB791XN80KZ8QCDXY,TEMA,KINTAMPO
01HEW6271693HFKFTNGH649K7X,ACCRA,KINTAMPO
01GRR66PT3XQE71D803Y6YKPVC,BOLGATANGA,KINTAMPO
01HEWB8X51F1PG8GRYVJ2M5ZXT,TEMA,KINTAMPO
01HEWBVQG4WEV1MRWAPCJHJXWE,TEMA,KINTAMPO
01HEWCE86B07D695255ZKZZFMP,KOFORIDUA,KINTAMPO
01HEWD1CED34KZK3NT8G38GHH8,TEMA,KINTAMPO
01HEWEAG3KSCMV8Q98AAECEY4G,TEMA,KINTAMPO
01HEWGYYF4YPEQM1VDN1GSB5G4,ACCRA,KINTAMPO
01HEWHRNJWCCA2Z63Q9XWHP2DS,ACCRA,KINTAMPO
01HEWHXQKSQ6F046V9JXNW1XRD,KOFORIDUA,KINTAMPO
01HEWJS1KYFHZXGJ5ZBH5AAQ90,TEMA,KINTAMPO
01HEWN07M8JZW008NV651FC5JG,ACCRA,KINTAMPO
01HEWK81Q2AV9DKJBQKFEZT1R8,ACCRA,KINTAMPO
01HEWKA8J71X8V24BHR7RNYC4T,ACCRA,KINTAMPO
01HEWKFC5S5HYQQ5FNXFFGBS06,ACCRA,KINTAMPO
01HEWKQN7402PP4SMP8CPZPKFW,ACCRA,KINTAMPO
01HEWKSF56NWPKVS19VF64RKQ5,ACCRA,KINTAMPO
01GRPEZ24EH2WZ72TV596HS6EX,TEMA,KINTAMPO
01HEWMDWCV5TVXBHHVTV8H5QCD,BOLGATANGA,KINTAMPO
01HEWMM3X923QQJSFRADJTMDSX,ACCRA,KINTAMPO
01GRPEVATHF939P61ENDKJYM2F,TEMA,KINTAMPO
01HEWMTNPFGT9EW0GT1MNY0QHQ,TEMA,KINTAMPO
01HEWVNRZMCEJ1X9KT1WM466NM,KOFORIDUA,KINTAMPO
01GRPDM8QJFGQ9GV6RRPKAS454,BOLGATANGA,KINTAMPO
01HF4JFN394EZRPDS60TKCV35B,ACCRA,KINTAMPO
01HF4D1Z08N6PQJ6RNEFB6WANX,ACCRA,KINTAMPO
01HF4A3F0J0DD620M2ZF6WJWWR,ACCRA,KINTAMPO
01GRPC65VGAH3B18WD6JFA10FK,BOLGATANGA,KINTAMPO
01HF4ATDKWAP60G3VCMKY2G40D,ACCRA,KINTAMPO
01GRPC2J4WG92AE13JBB1HDRPQ,TEMA,KINTAMPO
01HF4B9ZNKPQXWJ88E86XHD0WP,TEMA,KINTAMPO
01HF4BTK7C7HM0ZAGQJSG71CD8,KOFORIDUA,KINTAMPO
01HF4BWQDQ9KTB2MY1BCZVA0DH,ACCRA,KINTAMPO
01HF4C0641MHR000M40DBV0X20,TEMA,KINTAMPO
01HF4CG3MZDSC1VKTTFCB35X7B,ACCRA,KINTAMPO
01GRPBRQGNDY5371ND7RRWESDB,TEMA,KINTAMPO
01HF4DHYMEX48AH5GR38MNRBYN,ACCRA,KINTAMPO
01GRPCCEZP2ZQWYRZV7M739V7X,BOLGATANGA,KINTAMPO
01HF4DJZ1TJA1V236415RSP7B8,BOLGATANGA,KINTAMPO
01HF4DX856JFYJZ562JY9MXWEP,TEMA,KINTAMPO
01GRPBDYY6RRE4KNHNCZT5FCT1,TEMA,KINTAMPO
01HF4ECJTR7KXA8NZ1DNXJE885,KOFORIDUA,KINTAMPO
01HF4ECMBZZBM9NE9KVTK7SNQN,KOFORIDUA,KINTAMPO
01HF4F5N5TFV5C5TKZMNQET7FX,TEMA,KINTAMPO
01HF4G7T4PVSBN724DBPVG3D78,ACCRA,KINTAMPO
01HF4H12DW284YX9SB8BVX0MXQ,ACCRA,KINTAMPO
01HF4HQDK43PSC42TZK50Q585K,ACCRA,KINTAMPO
01HF4J32QMPFDEXP9TRGRK6653,KINTAMPO,KINTAMPO
01HF49FQHY5G7XE8CFCSSE1XNA,KOFORIDUA,KINTAMPO
01GRPCHWF67RYT3YGVRMNJJZVP,TEMA,KINTAMPO
01HEWVVK7HPMA1KR48TXWYQ80X,TEMA,KINTAMPO
01HEX011715P7D80SRBZQ5FWVE,ACCRA,KINTAMPO
01HEWVYQ97WBGZYQB9HVJPB2GF,KOFORIDUA,KINTAMPO
01HEWXA00M1GR4RFNQ257T9S72,ACCRA,KINTAMPO
01HEWY26CRNRTM1XT61AB9GFNA,TEMA,KINTAMPO
01HEWY3YTFQ15ZGV9WCMAKRQKH,ACCRA,KINTAMPO
01HEWY8S0HNXCCZV4QK1MZ8QKC,ACCRA,KINTAMPO
01HEWYJY6MYAZ5JD5RPQTP23Q5,ACCRA,KINTAMPO
01HEWYYPPPY9M901AJ7233JY1M,KINTAMPO,KINTAMPO
01HEWZ0NMSMRDDW8NECX0A4RJH,ACCRA,KINTAMPO
01HEWZ2BAXTS831VZPEHFBH5VQ,ACCRA,KINTAMPO
01HEWZFBYZTP8PSCFQ4VN0CFCJ,ACCRA,KINTAMPO
01GRPD685W88R7ERBW157ADQJJ,TEMA,KINTAMPO
01GRPCP8M5KQW3FPS1080HXGY8,KOFORIDUA,KINTAMPO
01HEX2G1JH7M8KCQCKQ5V7M67A,ACCRA,KINTAMPO
01HF3V2124X6V3JAZQT9CA1ZQY,KOFORIDUA,KINTAMPO
01HF3XQ0Q0WAWYY1XJEFJEK7HQ,ACCRA,KINTAMPO
01HF3Y6NE62MDW53ZR76P7ECC4,TEMA,KINTAMPO
01GRPCZ8XGWTR1VJWN5R91PRGJ,BOLGATANGA,KINTAMPO
01GRPCY1EQZZHXXAPGW4J571G8,BOLGATANGA,KINTAMPO
01HF412BQ8MHRW5PAF0DAE6VTZ,ACCRA,KINTAMPO
01HF44NP12SZ2F42HR3G671CN5,ACCRA,KINTAMPO
01HF46BR0YP7FDVFWNM75DQT1E,KOFORIDUA,KINTAMPO
01HF46V3H06YB4Q45S8H735VHF,KOFORIDUA,KINTAMPO
01HETH00W17JFM3KRK7G1JQZAB,ACCRA,KINTAMPO
01HETGDFXBCWSRD5RB3RC09XC4,KOFORIDUA,KINTAMPO
01HETG73P1YZC5RY024TKNDS9T,ACCRA,KINTAMPO
01GRRSGER65HFF7M7YHRDQ415E,BOLGATANGA,KINTAMPO
01HEQW4EGK8FGXJT1S2DB7WCPY,TEMA,KINTAMPO
01HEQW4RFF1Q3XAW612MN1C8QS,ACCRA,KINTAMPO
01HEQWA36FFZRMK705ETQSZFS6,KOFORIDUA,KINTAMPO
01HEQWCBWJ5EW2P5P2YN2NVMCY,KOFORIDUA,KINTAMPO
01HEQWCYQJ8F913V7VNY5RD83J,BOLGATANGA,KINTAMPO
01HEQWEWHZAFEX6PMT29PXWDGV,ACCRA,KINTAMPO
01HEQWRGZMZ22FT32VQ7JKEXFT,ACCRA,KINTAMPO
01HEQXJ35WYCK92PJDYKPH4PCH,TEMA,KINTAMPO
01HEQYAVWVWRF1AVT22ARF6NXG,ACCRA,KINTAMPO
01HER00YBW3Y8BGKBP1Z9E8SJH,ACCRA,KINTAMPO
01HESRKMKK6Y6M6HQ90RVFFDKD,ACCRA,KINTAMPO
01HEQVE04GV3Z15MSE94XNK2NW,TEMA,KINTAMPO
01HESSVE52E89NX1EBMQM27S9Z,TEMA,KINTAMPO
01GRRS3VNN0N6AC42VNCSC37T8,TEMA,KINTAMPO
